ID,Mechanics
84889,"Area Movement, Hand Management, Modular Board"
155122,"Hand Management, Solo / Solitaire Game"
41003,"Push Your Luck, Set Collection"
31056,"Dice Rolling, Player Elimination, Variable Player Powers"
260710,"Card Drafting, Contracts, Drafting, End Game Bonuses, Hand Management, Set Collection, Turn Order: Progressive, Turn Order: Stat-Based"
178591,"Grid Movement, Rondel, Set Collection, Tile Placement, Time Track, Variable Phase Order"
201186,"Area Majority / Influence, Cooperative Game, Dice Rolling, Grid Movement, Network and Route Building, Player Elimination, Point to Point Movement, Push Your Luck, Take That, Tile Placement, Variable Phase Order, Variable Player Powers"
116858,Hand Management
152757,Line Drawing
245928,"Action Points, Card Drafting, Cooperative Game, Deck Bag and Pool Building, Dice Rolling, End Game Bonuses, Semi-Cooperative Game, Solo / Solitaire Game, Variable Player Powers, Worker Placement"
192312,"Card Drafting, Pattern Recognition, Push Your Luck, Set Collection, Solo / Solitaire Game"
13293,Hand Management
164702,"Action Points, Area Movement, Catch the Leader, Dice Rolling, Variable Player Powers"
257067,"Area Movement, Worker Placement"
296626,"Action Points, Area Majority / Influence, Chaining, Enclosure, Flicking, Network and Route Building, Paper-and-Pencil, Set Collection"
214988,"Auction/Bidding, Network and Route Building, Pick-up and Deliver"
295577,"Hand Management, Player Elimination, Variable Player Powers"
258451,"Cooperative Game, Memory"
242667,"Cooperative Game, Deck Bag and Pool Building, Hand Management, Solo / Solitaire Game"
2604,"Simultaneous Action Selection, Team-Based Game"
3128,Network and Route Building
229427,"Action Points, Dice Rolling, Point to Point Movement, Variable Player Powers"
208766,"Action Points, Hand Management, Memory"
183572,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers"
38749,"Dice Rolling, Hand Management, Memory, Network and Route Building, Trading"
129294,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Hand Management, Team-Based Game, Variable Player Powers"
165967,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Variable Phase Order"
312804,"Action Timer, Simultaneous Action Selection, Variable Player Powers, Worker Placement, Worker Placement, Different Worker Types"
32341,Pattern Recognition
38657,"Pattern Building, Tile Placement"
545,Pattern Recognition
58601,"Dice Rolling, Hexagon Grid"
179933,"Card Drafting, Hand Management, Rondel"
293678,Hand Management
234828,"Area Majority / Influence, Hand Management, Set Collection, Simultaneous Action Selection, Worker Placement"
75789,"Hand Management, Variable Player Powers"
2228,"Area Majority / Influence, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Variable Player Powers"
146735,"Dice Rolling, Hand Management, Take That, Variable Player Powers"
192120,"Area Majority / Influence, Area Movement, Modular Board, Worker Placement"
193840,"Action Queue, Grid Movement, Simultaneous Action Selection, Time Track, Variable Player Powers, Variable Set-up"
186701,"Hand Management, Pattern Building, Tile Placement"
30804,"Action Points, Dice Rolling, Push Your Luck, Variable Phase Order, Variable Player Powers"
275870,Team-Based Game
171835,"Dice Rolling, Modular Board, Role Playing, Team-Based Game, Variable Player Powers"
204493,"Action Points, Campaign / Battle Card Driven, Deck Construction, Hand Management, Relative Movement, Take That, Variable Player Powers"
154634,"Card Drafting, Hand Management, Set Collection"
178044,"Area Majority / Influence, Enclosure, Grid Movement, Modular Board"
7104,"Simulation, Simultaneous Action Selection"
27739,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Simulation"
245357,"Action Points, Area Majority / Influence, Area Movement, Hand Management, Set Collection, Take That, Variable Player Powers"
174744,"Auction/Bidding, Network and Route Building, Push Your Luck, Stock Holding"
86955,"Dice Rolling, Hand Management, Variable Player Powers"
231991,"Cooperative Game, Role Playing, Time Track, Variable Player Powers"
102898,"Card Drafting, Set Collection, Variable Player Powers"
1710,"Dice Rolling, Hexagon Grid, Solo / Solitaire Game"
1419,"Hand Management, Pattern Building"
2689,"Crayon Rail System, Network and Route Building, Pick-up and Deliver"
1666,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Paper-and-Pencil, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Solo / Solitaire Game"
3154,"Set Collection, Tile Placement"
182120,"Action Queue, Hand Management, Simultaneous Action Selection"
148271,"Action Queue, Area Majority / Influence, Card Drafting, Modular Board, Simultaneous Action Selection"
6719,"Action Points, Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation"
46158,"Acting, Communication Limits, Memory, Team-Based Game"
179820,"Action Queue, Dice Rolling"
21804,
224133,"Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling"
908,Grid Movement
322289,"Contracts, Point to Point Movement, Set Collection, Turn Order: Stat-Based, Variable Set-up, Worker Placement, Different Worker Types"
187353,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers"
108018,"Betting and Bluffing, Hand Management, Set Collection"
255683,"Cooperative Game, Dice Rolling"
194230,"Cooperative Game, Deck Bag and Pool Building"
292032,"Action Points, Dice Rolling, Grid Movement, Variable Player Powers"
141,"Area Majority / Influence, Set Collection, Trading"
229370,"Action Points, Cooperative Game, Modular Board"
782,"Betting and Bluffing, Dice Rolling, Roll / Spin and Move"
19650,"Area Majority / Influence, Auction/Bidding, Hand Management, Set Collection"
170318,"Card Drafting, Simultaneous Action Selection, Tile Placement, Variable Phase Order"
155689,"Action Queue, Dice Rolling, Simultaneous Action Selection"
27172,"Square Grid, Tile Placement"
87821,"Area Majority / Influence, Commodity Speculation, Enclosure, Network and Route Building, Variable Phase Order, Worker Placement"
22198,"Area Majority / Influence, Hand Management"
154428,"Card Drafting, Hand Management, Point to Point Movement, Set Collection"
1213,"Hand Management, Take That"
40531,Variable Player Powers
104994,"Card Drafting, Pattern Building, Pick-up and Deliver, Tile Placement"
10383,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Player Elimination"
264476,"Action Points, Cooperative Game, Dice Rolling, Role Playing, Variable Player Powers"
249821,"Communication Limits, Cooperative Game, Push Your Luck"
2455,"Action Queue, Crayon Rail System, Network and Route Building, Pick-up and Deliver"
125993,Hexagon Grid
37208,Hand Management
186323,"Hand Management, Push Your Luck, Simultaneous Action Selection"
118402,"Pattern Building, Set Collection, Tile Placement"
1459,"Dice Rolling, Push Your Luck"
150146,"Deck Bag and Pool Building, Dice Rolling, Modular Board, Roll / Spin and Move"
1036,"Commodity Speculation, Dice Rolling, Hand Management, Memory, Stock Holding"
2247,"Campaign / Battle Card Driven, Card Drafting, Hand Management, Scenario / Mission / Campaign Game"
293,Push Your Luck
3464,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Scenario / Mission / Campaign Game, Simulation, Variable Player Powers"
302260,"Card Drafting, Deck Bag and Pool Building"
195227,"Area Majority / Influence, Campaign / Battle Card Driven, Hand Management"
75223,"Dice Rolling, Paper-and-Pencil, Solo / Solitaire Game, Time Track"
275916,"Grid Movement, Tile Placement"
179448,"Acting, Card Drafting, Role Playing"
1323,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation"
274090,"Dice Rolling, Paper-and-Pencil, Pattern Building"
193953,"Cooperative Game, Deck Bag and Pool Building, Hand Management, Modular Board, Variable Player Powers"
52328,"Hand Management, Variable Player Powers"
700,"Chit-Pull System, Dice Rolling, Die Icon Resolution, Grid Movement, Hexagon Grid, Turn Order: Random, Variable Phase Order, Variable Player Powers"
246228,"Dice Rolling, Player Elimination"
4212,"Dice Rolling, Hexagon Grid"
859,Hand Management
230498,"Cooperative Game, Solo / Solitaire Game"
246639,"Card Drafting, Grid Coverage, Square Grid, Tile Placement, Time Track, Victory Points as a Resource"
193512,"Modular Board, Set Collection, Worker Placement"
75448,"Card Drafting, Deck Bag and Pool Building, Hand Management"
88126,"Acting, Communication Limits, Memory, Team-Based Game"
6281,"Action Queue, Hand Management, Secret Unit Deployment, Simultaneous Action Selection, Worker Placement"
130390,"Pick-up and Deliver, Worker Placement"
131449,"Area Majority / Influence, Commodity Speculation"
175878,"Area Majority / Influence, Area Movement, Auction/Bidding, Commodity Speculation, Dice Rolling, Enclosure, Grid Movement, Hexagon Grid, Modular Board, Network and Route Building, Pick-up and Deliver, Player Elimination, Point to Point Movement, Set Collection, Stock Holding, Take That, Tile Placement, Variable Phase Order"
2633,"Hand Management, Movement Points, Take That, Team-Based Game"
19363,"Card Drafting, Hand Management"
276997,"Cooperative Game, Dice Rolling, Modular Board"
25420,"Action Points, Enclosure, Modular Board, Set Collection, Tile Placement"
3452,"Dice Rolling, Roll / Spin and Move, Set Collection"
92120,"Cooperative Game, Dice Rolling, Push Your Luck, Variable Player Powers, Worker Placement"
204575,Worker Placement
96613,"Action Points, Grid Movement, Modular Board, Pick-up and Deliver, Set Collection, Single Loser Game, Trading, Voting"
9825,Modular Board
63706,Hand Management
71021,"Dice Rolling, Hand Management"
541,"Roll / Spin and Move, Simulation"
143075,"Dice Rolling, Push Your Luck, Team-Based Game"
256839,"Action Queue, Measurement Movement, Movement Template, Race, Simulation"
230251,"Action Points, Contracts, Increase Value of Unchosen Resources, Pick-up and Deliver, Point to Point Movement"
24565,"Card Drafting, Roll / Spin and Move, Variable Player Powers"
245658,Betting and Bluffing
207910,"Action Points, Deck Bag and Pool Building, Hand Management, Push Your Luck"
84159,"Dice Rolling, Hand Management, Simultaneous Action Selection"
4529,"Action Points, Area Majority / Influence, Grid Movement, Hand Management, Hexagon Grid, Map Addition, Modular Board, Tile Placement"
299121,"Action Points, Action/Event, Cooperative Game, Dice Rolling, Finale Ending, Grid Movement, Modular Board, Storytelling"
280748,"Cooperative Game, Dice Rolling, Paper-and-Pencil, Push Your Luck, Role Playing, Storytelling"
267,"Area Majority / Influence, Point to Point Movement"
256852,Cooperative Game
18289,"Action Queue, Commodity Speculation, Set Collection, Simultaneous Action Selection"
283,"Dice Rolling, Grid Movement, Hexagon Grid, Scenario / Mission / Campaign Game, Simulation, Tech Trees / Tech Tracks"
6541,Team-Based Game
180325,"Card Drafting, Hand Management, Network and Route Building, Point to Point Movement"
1768,"Hand Management, Roll / Spin and Move"
80642,"Action Points, Network and Route Building, Pick-up and Deliver, Tile Placement, Variable Player Powers"
173805,"Action Points, Cooperative Game, Dice Rolling, Modular Board, Storytelling, Variable Player Powers"
233896,"Action Points, Campaign / Battle Card Driven, Cooperative Game"
20079,"Card Drafting, Dice Rolling, Hand Management, Team-Based Game, Trick-taking"
3893,"Action Queue, Dice Rolling, Simultaneous Action Selection, Variable Player Powers"
194923,"Action Queue, Dice Rolling, Grid Movement, Hand Management, Simultaneous Action Selection"
1372,"Campaign / Battle Card Driven, Card Drafting, Hand Management, Scenario / Mission / Campaign Game, Simulation"
282435,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement"
42898,"Area Movement, Dice Rolling"
205477,"Area Movement, Card Drafting, Dice Rolling, Modular Board, Set Collection, Storytelling, Variable Player Powers"
218995,"Action Retrieval, Commodity Speculation, Hand Management, Simultaneous Action Selection"
32838,"Dice Rolling, Hexagon Grid, Movement Points, Simulation"
2998,"Chit-Pull System, Hexagon Grid"
4505,"Auction/Bidding, Team-Based Game, Trick-taking"
243797,"Area Majority / Influence, Simultaneous Action Selection, Variable Player Powers"
173319,"Hand Management, Memory, Player Elimination"
173536,"Action Points, Campaign / Battle Card Driven, Deck Construction, Dice Rolling, Grid Movement, Variable Phase Order"
226213,Betting and Bluffing
550,"Betting and Bluffing, Roll / Spin and Move, Targeted Clues"
56933,Hand Management
101865,"Dice Rolling, Line of Sight, Movement Template, Variable Player Powers"
170,"Hand Management, Player Elimination, Take That"
148205,"Area Majority / Influence, Auction/Bidding, Worker Placement"
98085,"Hand Management, Tile Placement"
91534,"Hand Management, Trading"
98242,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Team-Based Game"
7929,"Dice Rolling, Role Playing"
64826,"Area Majority / Influence, Dice Rolling, Point to Point Movement"
193668,"Cooperative Game, Deck Bag and Pool Building, Dice Rolling"
287607,"Cooperative Game, Hand Management"
131682,"Area Majority / Influence, Dice Rolling, Modular Board, Take That, Worker Placement"
32989,"Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid"
142084,"Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Variable Player Powers"
113927,"Card Drafting, Deck Bag and Pool Building, Hand Management"
22457,"Area Movement, Dice Rolling"
125050,"Auction/Bidding, Card Drafting, Events, Worker Placement"
247160,"Memory, Pattern Recognition"
201006,Action Queue
274450,"Hand Management, Worker Placement"
32114,"Hand Management, Set Collection, Stock Holding, Trading"
204728,"Area Majority / Influence, Hand Management, Simultaneous Action Selection, Variable Player Powers"
164698,"Auction/Bidding, Tile Placement"
238164,"Cooperative Game, Hand Management, Trading, Variable Player Powers"
1585,"Dice Rolling, Hexagon Grid"
147431,"Dice Rolling, Hand Management, Pattern Building, Pattern Recognition"
221155,"Area Majority / Influence, Dice Rolling, Hand Management, Solo / Solitaire Game, Variable Player Powers, Worker Placement"
